Annee;Type_Offre;Code_Produit;Previ_Volume;Nb_Jours;S_debut;UB;Taux_Degradation;Magasin;VMH;Baseline_Magasin;Nb_Codes;Produit_Source;;VMH;;;;;;;;
2019;11;2931;12.5;24;49;12;0;7;2415;72.82671797;30;2931;;1000;#DIV/0!;135836;CARREFOUR ANGLET;;;;;
2019;11;2939;12.5;24;49;12;0;7;1325;72.82671797;30;2939;;1000;#DIV/0!;135837;CARREFOUR ANGLET;;;;;
2019;11;2813;13.88;24;49;9;0;7;1000;72.82671797;30;2863;;1000;#DIV/0!;135819;CARREFOUR ANGLET;;;;;
2019;6;2816;26.66;24;49;9;30;7;2501;72.82671797;30;2862;;1000;#DIV/0!;141898;CARREFOUR ANGLET;;;;;
2019;6;2817;26.66;24;49;9;30;7;2506;72.82671797;30;2865;;1000;#DIV/0!;141922;CARREFOUR ANGLET;;;;;
2019;6;2818;26.66;24;49;9;30;7;3597;72.82671797;30;2919;;1000;#DIV/0!;141929;CARREFOUR ANGLET;;;;;
2019;10;570;8.46;24;49;7;33;8;1000;61.3223558;30;636;;0;0;131384;CARREFOUR ANGOULINS;;;;;
2019;10;571;8.46;24;49;7;33;8;1000;61.3223558;30;637;;0;0;131388;CARREFOUR ANGOULINS;;;;;
2019;10;572;8.46;24;49;7;33;8;1000;61.3223558;30;639;;0;0;131396;CARREFOUR ANGOULINS;;;;;
2019;10;573;8.46;24;49;7;33;8;1916;61.3223558;30;640;;0;0;131405;CARREFOUR ANGOULINS;;;;;
2019;10;591;8.46;24;49;7;33;8;1000;61.3223558;30;646;;0;0;131477;CARREFOUR ANGOULINS;;;;;
2019;10;592;8.46;24;49;7;33;8;5112;61.3223558;30;638;;0;0;131478;CARREFOUR ANGOULINS;;;;;
2019;10;593;8.46;24;49;7;33;8;4876;61.3223558;30;642;;0;0;131479;CARREFOUR ANGOULINS;;;;;
2019;10;595;8.46;24;49;7;33;8;5664;61.3223558;30;649;;0;0;131481;CARREFOUR ANGOULINS;;;;;
2019;10;596;8.46;24;49;7;33;8;2083;61.3223558;30;641;;0;0;131482;CARREFOUR ANGOULINS;;;;;
2019;10;597;8.46;24;49;7;33;8;5539;61.3223558;30;635;;0;0;131483;CARREFOUR ANGOULINS;;;;;
2019;11;619;13.88;24;49;9;0;8;3612;61.3223558;30;618;;0;0;132239;CARREFOUR ANGOULINS;;;;;
2019;10;731;8.46;24;49;7;33;8;2066;61.3223558;30;648;;0;0;136435;CARREFOUR ANGOULINS;;;;;
2019;10;732;8.46;24;49;7;33;8;6190;61.3223558;30;634;;0;0;136436;CARREFOUR ANGOULINS;;;;;
2019;10;733;8.46;24;49;7;33;8;1500;61.3223558;30;643;;0;0;136438;CARREFOUR ANGOULINS;;;;;
2019;11;2922;13.88;24;49;9;0;8;4443;61.3223558;30;2921;;0;0;109726;CARREFOUR ANGOULINS;;;;;
2019;11;2910;13.88;24;49;9;0;8;3440;61.3223558;30;2909;;0;0;127962;CARREFOUR ANGOULINS;;;;;
2019;11;2917;13.88;24;49;9;0;8;6268;61.3223558;30;2916;;0;0;127965;CARREFOUR ANGOULINS;;;;;
2019;11;2918;13.88;24;49;9;0;8;8044;61.3223558;30;2866;;0;0;127974;CARREFOUR ANGOULINS;;;;;
2019;11;2906;13.88;24;49;9;0;8;7811;61.3223558;30;2905;;0;0;127975;CARREFOUR ANGOULINS;;;;;
2019;11;2925;13.88;24;49;9;0;8;16838;61.3223558;30;2924;;0;0;127976;CARREFOUR ANGOULINS;;;;;
2019;11;2912;13.88;24;49;9;0;8;16016;61.3223558;30;2911;;0;0;127977;CARREFOUR ANGOULINS;;;;;
2019;11;2856;3;24;49;9;0;8;2830;61.3223558;30;2864;;1000;#DIV/0!;142871;CARREFOUR ANGOULINS;;;;;
2019;11;2941;12.5;24;49;12;0;8;3905;61.3223558;30;2941;;1000;#DIV/0!;135834;CARREFOUR ANGOULINS;;;;;
2019;11;2934;12.5;24;49;12;0;8;3603;61.3223558;30;2934;;1000;#DIV/0!;135835;CARREFOUR ANGOULINS;;;;;
2019;11;2931;12.5;24;49;12;0;8;3593;61.3223558;30;2931;;1000;#DIV/0!;135836;CARREFOUR ANGOULINS;;;;;
2019;11;2939;12.5;24;49;12;0;8;3050;61.3223558;30;2939;;1000;#DIV/0!;135837;CARREFOUR ANGOULINS;;;;;
2019;11;2813;13.88;24;49;9;0;8;1000;61.3223558;30;2863;;1000;#DIV/0!;135819;CARREFOUR ANGOULINS;;;;;
2019;6;2816;26.66;24;49;9;30;8;4369;61.3223558;30;2862;;1000;#DIV/0!;141898;CARREFOUR ANGOULINS;;;;;
2019;6;2817;26.66;24;49;9;30;8;3658;61.3223558;30;2865;;1000;#DIV/0!;141922;CARREFOUR ANGOULINS;;;;;
2019;6;2818;26.66;24;49;9;30;8;4728;61.3223558;30;2919;;1000;#DIV/0!;141929;CARREFOUR ANGOULINS;;;;;
2019;10;570;8.46;24;49;7;33;9;3168;83.06465131;30;636;;0;0;131384;CARREFOUR ANNECY;;;;;
2019;10;571;8.46;24;49;7;33;9;2470;83.06465131;30;637;;0;0;131388;CARREFOUR ANNECY;;;;;
2019;10;572;8.46;24;49;7;33;9;2239;83.06465131;30;639;;0;0;131396;CARREFOUR ANNECY;;;;;
2019;10;573;8.46;24;49;7;33;9;3046;83.06465131;30;640;;0;0;131405;CARREFOUR ANNECY;;;;;
2019;10;591;8.46;24;49;7;33;9;3167;83.06465131;30;646;;0;0;131477;CARREFOUR ANNECY;;;;;
2019;10;592;8.46;24;49;7;33;9;4504;83.06465131;30;638;;0;0;131478;CARREFOUR ANNECY;;;;;
2019;10;593;8.46;24;49;7;33;9;4878;83.06465131;30;642;;0;0;131479;CARREFOUR ANNECY;;;;;
2019;10;595;8.46;24;49;7;33;9;5102;83.06465131;30;649;;0;0;131481;CARREFOUR ANNECY;;;;;
2019;10;596;8.46;24;49;7;33;9;3027;83.06465131;30;641;;0;;;;;;;;
2019;10;597;8.46;24;49;7;33;9;5906;83.06465131;30;635;;0;;;;;;;;
2019;11;619;13.88;24;49;9;0;9;2792;83.06465131;30;618;;0;;;;;;;;
2019;10;731;8.46;24;49;7;33;9;5588;83.06465131;30;648;;0;;;;;;;;
2019;10;732;8.46;24;49;7;33;9;5686;83.06465131;30;634;;0;;;;;;;;
2019;10;733;8.46;24;49;7;33;9;3132;83.06465131;30;643;;0;;;;;;;;
2019;11;2922;13.88;24;49;9;0;9;1000;83.06465131;30;2921;;0;;;;;;;;
2019;11;2910;13.88;24;49;9;0;9;5990;83.06465131;30;2909;;0;;;;;;;;
2019;11;2917;13.88;24;49;9;0;9;7407;83.06465131;30;2916;;0;;;;;;;;
2019;11;2918;13.88;24;49;9;0;9;8631;83.06465131;30;2866;;0;;;;;;;;
2019;11;2906;13.88;24;49;9;0;9;11516;83.06465131;30;2905;;0;;;;;;;;
2019;11;2925;13.88;24;49;9;0;9;22140;83.06465131;30;2924;;0;;;;;;;;
2019;11;2912;13.88;24;49;9;0;9;21771;83.06465131;30;2911;;0;;;;;;;;
2019;11;2856;3;24;49;9;0;9;4332;83.06465131;30;2864;;1000;;;;;;;;
2019;11;2941;12.5;24;49;12;0;9;4767;83.06465131;30;2941;;1000;;;;;;;;
2019;11;2934;12.5;24;49;12;0;9;4106;83.06465131;30;2934;;1000;;;;;;;;
2019;11;2931;12.5;24;49;12;0;9;3236;83.06465131;30;2931;;1000;;;;;;;;
2019;11;2939;12.5;24;49;12;0;9;1000;83.06465131;30;2939;;1000;;;;;;;;
2019;11;2813;13.88;24;49;9;0;9;1000;83.06465131;30;2863;;1000;;;;;;;;
2019;6;2816;26.66;24;49;9;30;9;3174;83.06465131;30;2862;;1000;;;;;;;;
2019;6;2817;26.66;24;49;9;30;9;1919;83.06465131;30;2865;;1000;;;;;;;;
2019;6;2818;26.66;24;49;9;30;9;5858;83.06465131;30;2919;;1000;;;;;;;;
2019;10;570;8.46;24;49;7;33;10;6920;139.3540143;30;636;;0;;;;;;;;
2019;10;571;8.46;24;49;7;33;10;3638;139.3540143;30;637;;0;;;;;;;;
2019;10;572;8.46;24;49;7;33;10;6175;139.3540143;30;639;;0;;;;;;;;
2019;10;573;8.46;24;49;7;33;10;3051;139.3540143;30;640;;0;;;;;;;;
2019;10;591;8.46;24;49;7;33;10;5776;139.3540143;30;646;;0;;;;;;;;
2019;10;592;8.46;24;49;7;33;10;10244;139.3540143;30;638;;0;;;;;;;;
2019;10;593;8.46;24;49;7;33;10;5101;139.3540143;30;642;;0;;;;;;;;
2019;10;595;8.46;24;49;7;33;10;4222;139.3540143;30;649;;0;;;;;;;;
2019;10;596;8.46;24;49;7;33;10;5042;139.3540143;30;641;;0;;;;;;;;
2019;10;597;8.46;24;49;7;33;10;11202;139.3540143;30;635;;0;;;;;;;;
2019;11;619;13.88;24;49;9;0;10;2320;139.3540143;30;618;;0;;;;;;;;
2019;10;731;8.46;24;49;7;33;10;5856;139.3540143;30;648;;0;;;;;;;;
2019;10;732;8.46;24;49;7;33;10;6615;139.3540143;30;634;;0;;;;;;;;
2019;10;733;8.46;24;49;7;33;10;3200;139.3540143;30;643;;0;;;;;;;;
2019;11;2922;13.88;24;49;9;0;10;4640;139.3540143;30;2921;;0;;;;;;;;
2019;11;2910;13.88;24;49;9;0;10;5496;139.3540143;30;2909;;0;;;;;;;;
2019;11;2917;13.88;24;49;9;0;10;5717;139.3540143;30;2916;;0;;;;;;;;
2019;11;2918;13.88;24;49;9;0;10;14487;139.3540143;30;2866;;0;;;;;;;;
2019;11;2906;13.88;24;49;9;0;10;9786;139.3540143;30;2905;;0;;;;;;;;
2019;11;2925;13.88;24;49;9;0;10;26678;139.3540143;30;2924;;0;;;;;;;;
2019;11;2912;13.88;24;49;9;0;10;27979;139.3540143;30;2911;;0;;;;;;;;
2019;11;2856;3;24;49;9;0;10;4319;139.3540143;30;2864;;1000;;;;;;;;
2019;11;2941;12.5;24;49;12;0;10;2323;139.3540143;30;2941;;1000;;;;;;;;
2019;11;2934;12.5;24;49;12;0;10;5726;139.3540143;30;2934;;1000;;;;;;;;
2019;11;2931;12.5;24;49;12;0;10;1997;139.3540143;30;2931;;1000;;;;;;;;
2019;11;2939;12.5;24;49;12;0;10;1825;139.3540143;30;2939;;1000;;;;;;;;
2019;11;2813;13.88;24;49;9;0;10;1000;139.3540143;30;2863;;1000;;;;;;;;
2019;6;2816;26.66;24;49;9;30;10;3568;139.3540143;30;2862;;1000;;;;;;;;
2019;6;2817;26.66;24;49;9;30;10;3235;139.3540143;30;2865;;1000;;;;;;;;
2019;6;2818;26.66;24;49;9;30;10;11041;139.3540143;30;2919;;1000;;;;;;;;
2019;10;570;8.46;24;49;7;33;11;992;36.35446829;30;636;;0;;;;;;;;
2019;10;571;8.46;24;49;7;33;11;1533;36.35446829;30;637;;0;;;;;;;;
2019;10;572;8.46;24;49;7;33;11;2404;36.35446829;30;639;;0;;;;;;;;
2019;10;573;8.46;24;49;7;33;11;1749;36.35446829;30;640;;0;;;;;;;;
2019;10;591;8.46;24;49;7;33;11;2333;36.35446829;30;646;;0;;;;;;;;
2019;10;592;8.46;24;49;7;33;11;2629;36.35446829;30;638;;0;;;;;;;;
2019;10;593;8.46;24;49;7;33;11;2235;36.35446829;30;642;;0;;;;;;;;
2019;10;595;8.46;24;49;7;33;11;1000;36.35446829;30;649;;0;;;;;;;;
2019;10;596;8.46;24;49;7;33;11;2325;36.35446829;30;641;;0;;;;;;;;
2019;10;597;8.46;24;49;7;33;11;3483;36.35446829;30;635;;0;;;;;;;;
2019;11;619;13.88;24;49;9;0;11;2246;36.35446829;30;618;;0;;;;;;;;
2019;10;731;8.46;24;49;7;33;11;1054;36.35446829;30;648;;0;;;;;;;;
2019;10;732;8.46;24;49;7;33;11;2081;36.35446829;30;634;;0;;;;;;;;
2019;10;733;8.46;24;49;7;33;11;957;36.35446829;30;643;;0;;;;;;;;
2019;11;2922;13.88;24;49;9;0;11;2571;36.35446829;30;2921;;0;;;;;;;;
2019;11;2910;13.88;24;49;9;0;11;3111;36.35446829;30;2909;;0;;;;;;;;
2019;11;2917;13.88;24;49;9;0;11;4986;36.35446829;30;2916;;0;;;;;;;;
2019;11;2918;13.88;24;49;9;0;11;3570;36.35446829;30;2866;;0;;;;;;;;
2019;11;2906;13.88;24;49;9;0;11;2466;36.35446829;30;2905;;0;;;;;;;;
2019;11;2925;13.88;24;49;9;0;11;10989;36.35446829;30;2924;;0;;;;;;;;
2019;11;2912;13.88;24;49;9;0;11;12741;36.35446829;30;2911;;0;;;;;;;;
2019;11;2856;3;24;49;9;0;11;933;36.35446829;30;2864;;1000;;;;;;;;
2019;11;2941;12.5;24;49;12;0;11;1356;36.35446829;30;2941;;1000;;;;;;;;
2019;11;2934;12.5;24;49;12;0;11;1226;36.35446829;30;2934;;1000;;;;;;;;
2019;11;2931;12.5;24;49;12;0;11;1750;36.35446829;30;2931;;1000;;;;;;;;
2019;11;2939;12.5;24;49;12;0;11;600;36.35446829;30;2939;;1000;;;;;;;;
2019;11;2813;13.88;24;49;9;0;11;1000;36.35446829;30;2863;;1000;;;;;;;;
2019;6;2816;26.66;24;49;9;30;11;2375;36.35446829;30;2862;;1000;;;;;;;;
2019;6;2817;26.66;24;49;9;30;11;1645;36.35446829;30;2865;;1000;;;;;;;;
2019;6;2818;26.66;24;49;9;30;11;3291;36.35446829;30;2919;;1000;;;;;;;;
2019;10;570;8.46;24;49;7;33;12;4832;94.00626547;30;636;;0;;;;;;;;
2019;10;571;8.46;24;49;7;33;12;3087;94.00626547;30;637;;0;;;;;;;;
2019;10;572;8.46;24;49;7;33;12;4861;94.00626547;30;639;;0;;;;;;;;
2019;10;573;8.46;24;49;7;33;12;1725;94.00626547;30;640;;0;;;;;;;;
2019;10;591;8.46;24;49;7;33;12;2657;94.00626547;30;646;;0;;;;;;;;
2019;10;592;8.46;24;49;7;33;12;5650;94.00626547;30;638;;0;;;;;;;;
2019;10;593;8.46;24;49;7;33;12;6314;94.00626547;30;642;;0;;;;;;;;
2019;10;595;8.46;24;49;7;33;12;3184;94.00626547;30;649;;0;;;;;;;;
2019;10;596;8.46;24;49;7;33;12;5714;94.00626547;30;641;;0;;;;;;;;
2019;10;597;8.46;24;49;7;33;12;5404;94.00626547;30;635;;0;;;;;;;;
2019;11;619;13.88;24;49;9;0;12;3528;94.00626547;30;618;;0;;;;;;;;
2019;10;731;8.46;24;49;7;33;12;3201;94.00626547;30;648;;0;;;;;;;;
2019;10;732;8.46;24;49;7;33;12;5736;94.00626547;30;634;;0;;;;;;;;
2019;10;733;8.46;24;49;7;33;12;2139;94.00626547;30;643;;0;;;;;;;;
2019;11;2922;13.88;24;49;9;0;12;4524;94.00626547;30;2921;;0;;;;;;;;
2019;11;2910;13.88;24;49;9;0;12;4981;94.00626547;30;2909;;0;;;;;;;;
2019;11;2917;13.88;24;49;9;0;12;4494;94.00626547;30;2916;;0;;;;;;;;
2019;11;2918;13.88;24;49;9;0;12;4993;94.00626547;30;2866;;0;;;;;;;;
2019;11;2906;13.88;24;49;9;0;12;7073;94.00626547;30;2905;;0;;;;;;;;
2019;11;2925;13.88;24;49;9;0;12;21511;94.00626547;30;2924;;0;;;;;;;;
2019;11;2912;13.88;24;49;9;0;12;17289;94.00626547;30;2911;;0;;;;;;;;
2019;11;2856;3;24;49;9;0;12;3187;94.00626547;30;2864;;1000;;;;;;;;
2019;11;2941;12.5;24;49;12;0;12;3513;94.00626547;30;2941;;1000;;;;;;;;
2019;11;2934;12.5;24;49;12;0;12;6609;94.00626547;30;2934;;1000;;;;;;;;
2019;11;2931;12.5;24;49;12;0;12;1775;94.00626547;30;2931;;1000;;;;;;;;
2019;11;2939;12.5;24;49;12;0;12;2241;94.00626547;30;2939;;1000;;;;;;;;
2019;11;2813;13.88;24;49;9;0;12;1000;94.00626547;30;2863;;1000;;;;;;;;
2019;6;2816;26.66;24;49;9;30;12;3708;94.00626547;30;2862;;1000;;;;;;;;
2019;6;2817;26.66;24;49;9;30;12;4323;94.00626547;30;2865;;1000;;;;;;;;
2019;6;2818;26.66;24;49;9;30;12;6167;94.00626547;30;2919;;1000;;;;;;;;
2019;10;570;8.46;24;49;7;33;13;1308;44.14149026;30;636;;0;;;;;;;;
2019;10;571;8.46;24;49;7;33;13;1142;44.14149026;30;637;;0;;;;;;;;
2019;10;572;8.46;24;49;7;33;13;370;44.14149026;30;639;;0;;;;;;;;
2019;10;573;8.46;24;49;7;33;13;1000;44.14149026;30;640;;0;;;;;;;;
2019;10;591;8.46;24;49;7;33;13;1360;44.14149026;30;646;;0;;;;;;;;
2019;10;592;8.46;24;49;7;33;13;1907;44.14149026;30;638;;0;;;;;;;;
2019;10;593;8.46;24;49;7;33;13;3436;44.14149026;30;642;;0;;;;;;;;
2019;10;595;8.46;24;49;7;33;13;1000;44.14149026;30;649;;0;;;;;;;;
2019;10;596;8.46;24;49;7;33;13;1181;44.14149026;30;641;;0;;;;;;;;
2019;10;597;8.46;24;49;7;33;13;2424;44.14149026;30;635;;0;;;;;;;;
2019;11;619;13.88;24;49;9;0;13;2318;44.14149026;30;618;;0;;;;;;;;
2019;10;731;8.46;24;49;7;33;13;903;44.14149026;30;648;;0;;;;;;;;
2019;10;732;8.46;24;49;7;33;13;1216;44.14149026;30;634;;0;;;;;;;;
2019;10;733;8.46;24;49;7;33;13;1348;44.14149026;30;643;;0;;;;;;;;
2019;11;2922;13.88;24;49;9;0;13;2635;44.14149026;30;2921;;0;;;;;;;;
2019;11;2910;13.88;24;49;9;0;13;1000;44.14149026;30;2909;;0;;;;;;;;
2019;11;2917;13.88;24;49;9;0;13;2930;44.14149026;30;2916;;0;;;;;;;;
2019;11;2918;13.88;24;49;9;0;13;2403;44.14149026;30;2866;;0;;;;;;;;
2019;11;2906;13.88;24;49;9;0;13;3917;44.14149026;30;2905;;0;;;;;;;;
2019;11;2925;13.88;24;49;9;0;13;13714;44.14149026;30;2924;;0;;;;;;;;
2019;11;2912;13.88;24;49;9;0;13;8007;44.14149026;30;2911;;0;;;;;;;;
2019;11;2856;3;24;49;9;0;13;1000;44.14149026;30;2864;;1000;;;;;;;;
2019;11;2941;12.5;24;49;12;0;13;1909;44.14149026;30;2941;;1000;;;;;;;;
2019;11;2934;12.5;24;49;12;0;13;2449;44.14149026;30;2934;;1000;;;;;;;;
2019;11;2931;12.5;24;49;12;0;13;808;44.14149026;30;2931;;1000;;;;;;;;
2019;11;2939;12.5;24;49;12;0;13;1000;44.14149026;30;2939;;1000;;;;;;;;
2019;11;2813;13.88;24;49;9;0;13;1000;44.14149026;30;2863;;1000;;;;;;;;
2019;6;2816;26.66;24;49;9;30;13;1248;44.14149026;30;2862;;1000;;;;;;;;
2019;6;2817;26.66;24;49;9;30;13;3883;44.14149026;30;2865;;1000;;;;;;;;
2019;6;2818;26.66;24;49;9;30;13;3714;44.14149026;30;2919;;1000;;;;;;;;
2019;10;570;8.46;24;49;7;33;14;1081;27.37310597;30;636;;0;;;;;;;;
2019;10;571;8.46;24;49;7;33;14;1213;27.37310597;30;637;;0;;;;;;;;
2019;10;572;8.46;24;49;7;33;14;1384;27.37310597;30;639;;0;;;;;;;;
2019;10;573;8.46;24;49;7;33;14;794;27.37310597;30;640;;0;;;;;;;;
2019;10;591;8.46;24;49;7;33;14;1610;27.37310597;30;646;;0;;;;;;;;
2019;10;592;8.46;24;49;7;33;14;3631;27.37310597;30;638;;0;;;;;;;;
2019;10;593;8.46;24;49;7;33;14;1871;27.37310597;30;642;;0;;;;;;;;
2019;10;595;8.46;24;49;7;33;14;1134;27.37310597;30;649;;0;;;;;;;;
2019;10;596;8.46;24;49;7;33;14;1691;27.37310597;30;641;;0;;;;;;;;
2019;10;597;8.46;24;49;7;33;14;2224;27.37310597;30;635;;0;;;;;;;;
2019;11;619;13.88;24;49;9;0;14;1000;27.37310597;30;618;;0;;;;;;;;
2019;10;731;8.46;24;49;7;33;14;1593;27.37310597;30;648;;0;;;;;;;;
2019;10;732;8.46;24;49;7;33;14;2074;27.37310597;30;634;;0;;;;;;;;
2019;10;733;8.46;24;49;7;33;14;705;27.37310597;30;643;;0;;;;;;;;
2019;11;2922;13.88;24;49;9;0;14;803;27.37310597;30;2921;;0;;;;;;;;
2019;11;2910;13.88;24;49;9;0;14;1665;27.37310597;30;2909;;0;;;;;;;;
2019;11;2917;13.88;24;49;9;0;14;2305;27.37310597;30;2916;;0;;;;;;;;
2019;11;2918;13.88;24;49;9;0;14;2701;27.37310597;30;2866;;0;;;;;;;;
2019;11;2906;13.88;24;49;9;0;14;2883;27.37310597;30;2905;;0;;;;;;;;
2019;11;2925;13.88;24;49;9;0;14;4776;27.37310597;30;2924;;0;;;;;;;;
2019;11;2912;13.88;24;49;9;0;14;4627;27.37310597;30;2911;;0;;;;;;;;
2019;11;2856;3;24;49;9;0;14;864;27.37310597;30;2864;;1000;;;;;;;;
2019;11;2941;12.5;24;49;12;0;14;1355;27.37310597;30;2941;;1000;;;;;;;;
2019;11;2934;12.5;24;49;12;0;14;2222;27.37310597;30;2934;;1000;;;;;;;;
2019;11;2931;12.5;24;49;12;0;14;1980;27.37310597;30;2931;;1000;;;;;;;;
2019;11;2939;12.5;24;49;12;0;14;2571;27.37310597;30;2939;;1000;;;;;;;;
2019;11;2813;13.88;24;49;9;0;14;1000;27.37310597;30;2863;;1000;;;;;;;;
2019;6;2816;26.66;24;49;9;30;14;1252;27.37310597;30;2862;;1000;;;;;;;;
2019;6;2817;26.66;24;49;9;30;14;1584;27.37310597;30;2865;;1000;;;;;;;;
2019;6;2818;26.66;24;49;9;30;14;2080;27.37310597;30;2919;;1000;;;;;;;;
2019;10;570;8.46;24;49;7;33;15;1398;44.3887197;30;636;;0;;;;;;;;
2019;10;571;8.46;24;49;7;33;15;1533;44.3887197;30;637;;0;;;;;;;;
2019;10;572;8.46;24;49;7;33;15;2827;44.3887197;30;639;;0;;;;;;;;
2019;10;573;8.46;24;49;7;33;15;1745;44.3887197;30;640;;0;;;;;;;;
2019;10;591;8.46;24;49;7;33;15;3586;44.3887197;30;646;;0;;;;;;;;
2019;10;592;8.46;24;49;7;33;15;2559;44.3887197;30;638;;0;;;;;;;;
2019;10;593;8.46;24;49;7;33;15;2464;44.3887197;30;642;;0;;;;;;;;
2019;10;595;8.46;24;49;7;33;15;2645;44.3887197;30;649;;0;;;;;;;;
2019;10;596;8.46;24;49;7;33;15;2704;44.3887197;30;641;;0;;;;;;;;
2019;10;597;8.46;24;49;7;33;15;3845;44.3887197;30;635;;0;;;;;;;;
2019;11;619;13.88;24;49;9;0;15;3114;44.3887197;30;618;;0;;;;;;;;
2019;10;731;8.46;24;49;7;33;15;1197;44.3887197;30;648;;0;;;;;;;;
2019;10;732;8.46;24;49;7;33;15;2306;44.3887197;30;634;;0;;;;;;;;
2019;10;733;8.46;24;49;7;33;15;1230;44.3887197;30;643;;0;;;;;;;;
2019;11;2922;13.88;24;49;9;0;15;2583;44.3887197;30;2921;;0;;;;;;;;
2019;11;2910;13.88;24;49;9;0;15;5476;44.3887197;30;2909;;0;;;;;;;;
2019;11;2917;13.88;24;49;9;0;15;6442;44.3887197;30;2916;;0;;;;;;;;
2019;11;2918;13.88;24;49;9;0;15;4386;44.3887197;30;2866;;0;;;;;;;;
2019;11;2906;13.88;24;49;9;0;15;4444;44.3887197;30;2905;;0;;;;;;;;
2019;11;2925;13.88;24;49;9;0;15;12120;44.3887197;30;2924;;0;;;;;;;;
2019;11;2912;13.88;24;49;9;0;15;13231;44.3887197;30;2911;;0;;;;;;;;
2019;11;2856;3;24;49;9;0;15;2116;44.3887197;30;2864;;1000;;;;;;;;
2019;11;2941;12.5;24;49;12;0;15;1829;44.3887197;30;2941;;1000;;;;;;;;
2019;11;2934;12.5;24;49;12;0;15;2306;44.3887197;30;2934;;1000;;;;;;;;
2019;11;2931;12.5;24;49;12;0;15;2363;44.3887197;30;2931;;1000;;;;;;;;
2019;11;2939;12.5;24;49;12;0;15;1605;44.3887197;30;2939;;1000;;;;;;;;
2019;11;2813;13.88;24;49;9;0;15;1000;44.3887197;30;2863;;1000;;;;;;;;
2019;6;2816;26.66;24;49;9;30;15;2745;44.3887197;30;2862;;1000;;;;;;;;
2019;6;2817;26.66;24;49;9;30;15;3497;44.3887197;30;2865;;1000;;;;;;;;
2019;6;2818;26.66;24;49;9;30;15;6023;44.3887197;30;2919;;1000;;;;;;;;
2019;10;570;8.46;24;49;7;33;16;1853;73.99601302;30;636;;0;;;;;;;;
2019;10;571;8.46;24;49;7;33;16;1331;73.99601302;30;637;;0;;;;;;;;
2019;10;572;8.46;24;49;7;33;16;1522;73.99601302;30;639;;0;;;;;;;;
2019;10;573;8.46;24;49;7;33;16;505;73.99601302;30;640;;0;;;;;;;;
2019;10;591;8.46;24;49;7;33;16;1175;73.99601302;30;646;;0;;;;;;;;
2019;10;592;8.46;24;49;7;33;16;3635;73.99601302;30;638;;0;;;;;;;;
2019;10;593;8.46;24;49;7;33;16;4154;73.99601302;30;642;;0;;;;;;;;
2019;10;595;8.46;24;49;7;33;16;1636;73.99601302;30;649;;0;;;;;;;;
2019;10;596;8.46;24;49;7;33;16;2352;73.99601302;30;641;;0;;;;;;;;
2019;10;597;8.46;24;49;7;33;16;1471;73.99601302;30;635;;0;;;;;;;;
2019;11;619;13.88;24;49;9;0;16;4145;73.99601302;30;618;;0;;;;;;;;
2019;10;731;8.46;24;49;7;33;16;1333;73.99601302;30;648;;0;;;;;;;;
2019;10;732;8.46;24;49;7;33;16;3291;73.99601302;30;634;;0;;;;;;;;
2019;10;733;8.46;24;49;7;33;16;2021;73.99601302;30;643;;0;;;;;;;;
2019;11;2922;13.88;24;49;9;0;16;6097;73.99601302;30;2921;;0;;;;;;;;
2019;11;2910;13.88;24;49;9;0;16;3887;73.99601302;30;2909;;0;;;;;;;;
2019;11;2917;13.88;24;49;9;0;16;3806;73.99601302;30;2916;;0;;;;;;;;
2019;11;2918;13.88;24;49;9;0;16;4818;73.99601302;30;2866;;0;;;;;;;;
2019;11;2906;13.88;24;49;9;0;16;3543;73.99601302;30;2905;;0;;;;;;;;
2019;11;2925;13.88;24;49;9;0;16;16479;73.99601302;30;2924;;0;;;;;;;;
2019;11;2912;13.88;24;49;9;0;16;10872;73.99601302;30;2911;;0;;;;;;;;
2019;11;2856;3;24;49;9;0;16;3544;73.99601302;30;2864;;1000;;;;;;;;
2019;11;2941;12.5;24;49;12;0;16;1786;73.99601302;30;2941;;1000;;;;;;;;
2019;11;2934;12.5;24;49;12;0;16;4219;73.99601302;30;2934;;1000;;;;;;;;
2019;11;2931;12.5;24;49;12;0;16;1913;73.99601302;30;2931;;1000;;;;;;;;
2019;11;2939;12.5;24;49;12;0;16;1296;73.99601302;30;2939;;1000;;;;;;;;
2019;11;2813;13.88;24;49;9;0;16;1000;73.99601302;30;2863;;1000;;;;;;;;
2019;6;2816;26.66;24;49;9;30;16;3731;73.99601302;30;2862;;1000;;;;;;;;
2019;6;2817;26.66;24;49;9;30;16;3598;73.99601302;30;2865;;1000;;;;;;;;
2019;6;2818;26.66;24;49;9;30;16;6895;73.99601302;30;2919;;1000;;;;;;;;
2019;10;570;8.46;24;49;7;33;17;2070;66.93977873;30;636;;0;;;;;;;;
2019;10;571;8.46;24;49;7;33;17;1918;66.93977873;30;637;;0;;;;;;;;
2019;10;572;8.46;24;49;7;33;17;3868;66.93977873;30;639;;0;;;;;;;;
2019;10;573;8.46;24;49;7;33;17;3757;66.93977873;30;640;;0;;;;;;;;
2019;10;591;8.46;24;49;7;33;17;2751;66.93977873;30;646;;0;;;;;;;;
2019;10;592;8.46;24;49;7;33;17;4221;66.93977873;30;638;;0;;;;;;;;
2019;10;593;8.46;24;49;7;33;17;3180;66.93977873;30;642;;0;;;;;;;;
